sim rep samples read_depth fst ne_pop1 acc_pop1 ne_pop2 acc_pop2 runtime runtime_full maf snps
153 4 50 1 0.0042 17.515945 0.86 17.463533 0.94 4 48 filtered 100000
160 2 100 5 0.00401 69.65419 0.92 69.83621 0.93 4 46 raw 100000
154 5 50 5 0.00394 42.613667 0.88 42.667336 0.98 3 12 filtered 100000
156 4 50 50 0.00387 49.92525 0.94 49.927715 0.88 2 11 filtered 100000
96 3 500 50 0.00783 411.4422 0.984 415.73245 0.984 12 360 raw 100000
144 1 500 50 0.00487 421.22043 0.968 416.09613 0.984 15 410 raw 100000
161 2 100 10 0.00305 97.00419 0.88 96.97418 0.91 3 16 filtered 100000
93 2 500 1 0.00782 124.85022 0.984 124.22997 0.976 29 1556 raw 100000
155 5 50 10 0.00289 41.303394 0.9 41.225876 0.86 3 9 raw 100000
160 2 100 5 0.00401 85.55521 0.93 85.54685 0.92 5 37 filtered 100000
153 5 50 1 0.00415 13.439065 0.94 13.292368 0.96 4 50 raw 100000
159 3 100 1 0.00393 27.072218 0.95 26.942028 0.95 5 55 raw 100000
44 3 500 0.5 0.02191 68.04992 0.992 68.728836 0.994 22 1829 raw 100000
118 2 500 5 0.00543 330.41962 0.98 326.84268 0.98 19 544 raw 100000
162 2 100 50 0.00393 86.38977 0.93 85.57699 0.94 3 22 raw 100000
155 5 50 10 0.00289 48.41583 0.88 48.407516 0.86 2 9 filtered 100000
156 5 50 50 0.00345 42.88928 0.9 42.792767 0.9 2 12 raw 100000
153 5 50 1 0.00415 17.521147 0.96 17.51204 0.98 5 49 filtered 100000
159 3 100 1 0.00393 36.128742 0.95 36.08077 0.94 5 50 filtered 100000
156 5 50 50 0.00345 49.932186 0.92 49.9198 0.86 3 10 filtered 100000
161 3 100 10 0.00468 81.66967 0.99 82.19654 0.97 4 16 raw 100000
157 2 100 0.1 0.00425 2.1051502 0.8 2.110643 0.75 7 299 raw 100000
169 1 10 0.1 0.00407 0.104015775 0.9 0.1041133 0.5 2 7 raw 100000
170 1 10 0.5 0.00209 1.0897163 0.2 1.0923305 0.5 1 3 raw 100000
169 1 10 0.1 0.00407 0.09746202 0.8 0.09901329 0.3 1 7 filtered 100000
170 1 10 0.5 0.00209 1.0492797 0.6 1.0559872 0.8 1 3 filtered 100000
151 3 50 0.1 0.00391 0.9036251 0.7 0.902211 0.76 7 239 raw 100000
162 2 100 50 0.00393 99.99899 0.92 99.95519 0.93 2 25 filtered 100000
160 3 100 5 0.00465 69.49448 1 68.73736 0.97 4 47 raw 100000
169 2 10 0.1 0.00077 0.10290229 0.9 0.10319286 0.3 3 7 raw 100000
48 4 500 50 0.02122 499.22507 0.994 499.5753 0.996 14 445 filtered 100000
171 1 10 1 0.0029 2.3809626 0.6 2.3644674 0.6 1 5 raw 100000
170 2 10 0.5 0.004 1.0783314 0.2 1.0917524 0.7 2 3 raw 100000
169 2 10 0.1 0.00077 0.097864 0.8 0.09831284 0.9 2 6 filtered 100000
141 1 500 1 0.00415 126.15729 0.956 125.86465 0.97 21 1575 raw 100000
170 2 10 0.5 0.004 1.047769 0.4 1.048151 0.6 1 3 filtered 100000
171 1 10 1 0.0029 2.3806357 0.8 2.3841097 0.6 2 5 filtered 100000
161 3 100 10 0.00468 97.00161 0.98 96.98224 0.95 4 16 filtered 100000
158 2 100 0.5 0.00385 14.163712 0.94 14.11736 0.95 9 327 raw 100000
169 3 10 0.1 0.00111 0.104107596 0.9 0.10483065 0.5 2 6 raw 100000
171 2 10 1 0.0027 2.3597283 0.5 2.4031782 0.7 1 6 raw 100000
170 3 10 0.5 0.00096 1.068668 0 1.0695349 0.6 1 3 raw 100000
169 3 10 0.1 0.00111 0.09934044 0.8 0.100195035 0.5 2 6 filtered 100000
171 2 10 1 0.0027 2.3926094 0.3 2.3802898 0.8 1 5 filtered 100000
170 3 10 0.5 0.00096 1.0407145 0.3 1.0404075 0.7 1 3 filtered 100000
45 2 500 1 0.01943 178.57776 1 178.70335 0.992 25 2292 filtered 100000
133 3 100 0.1 0.0039 3.3196685 0.84 3.316881 0.88 9 504 filtered 100000
160 3 100 5 0.00465 85.5338 0.99 85.4978 0.97 4 37 filtered 100000
159 4 100 1 0.00302 26.971174 0.93 26.925877 0.94 5 55 raw 100000
71 4 500 10 0.01108 384.82437 0.984 388.85608 0.986 19 528 raw 100000
169 4 10 0.1 0.00185 0.10457155 0.8 0.10173996 0.6 2 7 raw 100000
119 2 500 10 0.00548 394.3202 0.992 401.23416 0.98 25 474 raw 100000
171 3 10 1 0.0035 2.3648078 0.4 2.333913 0.7 1 6 raw 100000
23 5 500 10 0.10342 446.3416 0.998 443.60025 1 21 617 filtered 100000
169 4 10 0.1 0.00185 0.097825125 0.8 0.0983254 0.7 1 7 filtered 100000
170 4 10 0.5 0.00626 1.0600183 0.6 1.0698143 0.8 1 3 raw 100000
70 4 500 5 0.00993 427.53677 0.99 427.2894 0.99 19 457 filtered 100000
72 4 500 50 0.01106 406.58972 0.996 406.93365 0.992 13 377 raw 100000
171 3 10 1 0.0035 2.3664873 0.6 2.381632 0.6 1 5 filtered 100000
95 3 500 10 0.00682 394.19156 0.98 394.07123 0.994 23 467 raw 100000
170 4 10 0.5 0.00626 1.0375477 0.6 1.0518895 0.8 1 3 filtered 100000
143 1 500 10 0.00523 401.6564 0.97 399.77945 0.97 32 1306 raw 100000
162 3 100 50 0.00394 86.5969 0.98 85.10679 0.99 2 23 raw 100000
151 3 50 0.1 0.00391 1.2459433 0.78 1.2502422 0.8 7 244 filtered 100000
169 5 10 0.1 0.00103 0.10332577 0.9 0.104544416 0.5 1 7 raw 100000
169 5 10 0.1 0.00103 0.0991846 0.8 0.09982744 0.7 1 7 filtered 100000
171 4 10 1 0.0039 2.3716652 0.5 2.3638723 0.9 2 5 raw 100000
157 2 100 0.1 0.00425 3.3073294 0.9 3.320425 0.86 7 287 filtered 100000
170 5 10 0.5 0.00154 1.0758283 0.3 1.0892164 0.4 1 3 raw 100000
171 4 10 1 0.0039 2.3953686 0.5 2.3743424 0.8 1 5 filtered 100000
170 5 10 0.5 0.00154 1.0478456 0.1 1.0473458 0.6 1 3 filtered 100000
172 1 10 5 0.00321 6.9197183 0.6 7.0739326 0.7 0 2 raw 100000
159 4 100 1 0.00302 36.114006 0.92 36.115288 0.91 5 51 filtered 100000
172 1 10 5 0.00321 7.320948 0.7 7.3306975 0.8 1 1 filtered 100000
173 1 10 10 0.00475 8.053017 0.7 8.064343 0.9 1 1 raw 100000
161 4 100 10 0.00449 82.08939 0.93 83.005005 0.93 4 17 raw 100000
174 1 10 50 6e-05 8.393045 0.4 8.397938 0.4 1 2 raw 100000
173 1 10 10 0.00475 8.545881 0.7 8.544848 0.9 1 2 filtered 100000
174 1 10 50 6e-05 8.971646 0.5 8.984562 0.5 1 1 filtered 100000
69 3 500 1 0.01175 180.81532 0.986 180.95667 0.988 20 1010 filtered 100000
171 5 10 1 0.00286 2.3362446 0.5 2.3362608 0.9 2 5 raw 100000
171 5 10 1 0.00286 2.365543 0.5 2.392188 0.8 1 5 filtered 100000
172 2 10 5 0.00322 6.97783 0.6 7.012825 0.8 1 1 raw 100000
172 2 10 5 0.00322 7.4380345 0.8 7.3896956 0.8 1 1 filtered 100000
162 3 100 50 0.00394 99.99104 0.97 99.996 0.97 3 23 filtered 100000
173 2 10 10 0.0015 8.077369 0.5 7.99423 0.5 1 1 raw 100000
174 2 10 50 0.00419 8.266203 0.8 8.303003 0.6 1 3 raw 100000
173 2 10 10 0.0015 8.507754 0.8 8.46801 0.6 1 2 filtered 100000
160 4 100 5 0.00388 70.030876 0.96 69.19586 0.96 4 47 raw 100000
172 3 10 5 0.00265 6.960094 0.4 7.016182 0.8 1 2 raw 100000
174 2 10 50 0.00419 8.669911 0.8 8.759647 0.8 1 2 filtered 100000
172 3 10 5 0.00265 7.3643775 0.6 7.3734975 0.8 1 1 filtered 100000
161 4 100 10 0.00449 97.00103 0.93 96.99354 0.92 4 16 filtered 100000
158 2 100 0.5 0.00385 20.068186 0.92 20.045713 0.94 8 316 filtered 100000
173 3 10 10 0.00147 8.179037 0.6 7.896424 0.7 1 1 raw 100000
172 4 10 5 0.00335 7.033113 0.6 6.9029264 0.7 1 1 raw 100000
174 3 10 50 0.00406 8.378104 0.8 8.25273 0.8 1 1 raw 100000
172 4 10 5 0.00335 7.31141 0.8 7.3571286 0.8 2 2 filtered 100000
173 3 10 10 0.00147 8.507105 0.9 8.502892 0.8 1 1 filtered 100000
115 1 500 0.1 0.00547 13.158679 0.946 13.183381 0.962 29 4863 raw 100000
174 3 10 50 0.00406 8.885526 0.8 8.870883 0.7 1 1 filtered 100000
120 2 500 50 0.00556 419.50116 0.976 418.6253 0.986 15 396 raw 100000
159 5 100 1 0.004 26.89363 0.95 27.004017 0.97 5 54 raw 100000
172 5 10 5 0.00055 6.998109 0.3 7.0329914 0.6 1 1 raw 100000
160 4 100 5 0.00388 85.55006 0.96 85.54015 0.96 5 37 filtered 100000
172 5 10 5 0.00055 7.41731 0.5 7.3981423 0.9 1 1 filtered 100000
173 4 10 10 0.00528 7.938165 0.8 8.104534 0.8 1 1 raw 100000
174 4 10 50 0.00179 8.354085 0.7 8.306807 0.9 1 1 raw 100000
173 4 10 10 0.00528 8.463501 0.8 8.471053 0.8 1 2 filtered 100000
151 4 50 0.1 0.00407 0.89836025 0.6 0.8955516 0.76 8 238 raw 100000
142 1 500 5 0.00485 428.23117 0.972 428.10495 0.97 22 741 filtered 100000
174 4 10 50 0.00179 8.909468 0.8 8.880692 0.8 2 1 filtered 100000
92 2 500 0.5 0.00725 103.04148 0.984 103.06483 0.974 20 1469 filtered 100000
176 1 50 0.5 0.00406 6.7045155 0.88 6.6993093 0.78 5 86 raw 100000
175 1 50 0.1 0.00344 0.910858 0.74 0.9085028 0.74 7 230 raw 100000
173 5 10 10 0.00151 8.178343 0.6 8.075338 0.6 1 1 raw 100000
161 5 100 10 0.00372 82.46694 0.92 82.12126 0.95 4 16 raw 100000
162 4 100 50 0.00475 85.26277 0.99 85.26077 0.96 3 22 raw 100000
159 5 100 1 0.004 36.088444 0.92 36.071495 0.96 5 50 filtered 100000
173 5 10 10 0.00151 8.606912 0.7 8.462254 0.6 1 1 filtered 100000
96 3 500 50 0.00783 499.9999 0.978 499.9999 0.986 13 357 filtered 100000
174 5 10 50 0.00412 8.320973 0.7 8.387231 0.8 1 1 raw 100000
157 3 100 0.1 0.00406 2.104149 0.83 2.1000912 0.8 7 282 raw 100000
174 5 10 50 0.00412 8.679003 0.9 8.799531 0.7 1 1 filtered 100000
176 1 50 0.5 0.00406 9.252739 0.92 9.264825 0.88 5 87 filtered 100000
177 1 50 1 0.00376 13.251657 0.92 13.232385 0.92 3 25 raw 100000
178 1 50 5 0.0042 35.262676 0.96 35.401226 0.86 3 9 raw 100000
118 2 500 5 0.00543 428.1737 0.976 427.95667 0.976 19 501 filtered 100000
46 3 500 5 0.01999 313.27866 0.998 314.3402 0.998 32 1771 raw 100000
161 5 100 10 0.00372 96.99294 0.93 97.01157 0.93 4 16 filtered 100000
133 4 100 0.1 0.00475 2.1110232 0.82 2.1166847 0.85 9 511 raw 100000
177 1 50 1 0.00376 17.518898 0.92 17.48107 0.94 2 23 filtered 100000
178 1 50 5 0.0042 42.64236 0.96 42.673683 0.86 2 9 filtered 100000
160 5 100 5 0.00385 69.2149 0.95 69.7968 0.94 4 47 raw 100000
162 4 100 50 0.00475 99.96715 0.99 99.996 0.97 3 24 filtered 100000
151 4 50 0.1 0.00407 1.2403401 0.8 1.2432657 0.9 7 244 filtered 100000
179 1 50 10 0.00361 41.675144 0.92 40.9663 0.86 3 12 raw 100000
140 1 500 0.5 0.00431 103.38885 0.944 103.32162 0.962 21 1062 filtered 100000
180 1 50 50 0.00405 43.167965 0.92 43.014034 0.94 2 8 raw 100000
117 1 500 1 0.00522 124.55595 0.972 125.01524 0.97 36 4641 raw 100000
43 3 500 0.1 0.02137 21.394135 1 21.378202 0.994 20 1599 filtered 100000
175 1 50 0.1 0.00344 1.2498689 0.7 1.2464726 0.76 8 235 filtered 100000
144 1 500 50 0.00487 500.0 0.952 499.99997 0.974 16 412 filtered 100000
177 2 50 1 0.00301 13.328829 0.84 13.232594 0.9 3 23 raw 100000
176 2 50 0.5 0.00368 6.787228 0.9 6.7362795 0.88 4 86 raw 100000
178 2 50 5 0.00277 35.29692 0.9 35.391457 0.8 2 10 raw 100000
179 1 50 10 0.00361 48.44338 0.9 48.445095 0.84 3 10 filtered 100000
158 3 100 0.5 0.00361 14.0855665 0.92 14.075112 0.92 8 326 raw 100000
160 5 100 5 0.00385 85.56257 0.91 85.6158 0.93 4 37 filtered 100000
180 1 50 50 0.00405 49.93266 0.94 49.95791 0.96 2 8 filtered 100000
177 2 50 1 0.00301 17.57573 0.88 17.57508 0.88 3 22 filtered 100000
178 2 50 5 0.00277 42.62228 0.9 42.662037 0.82 2 9 filtered 100000
157 3 100 0.1 0.00406 3.3160217 0.93 3.3097079 0.83 8 277 filtered 100000
68 3 500 0.5 0.01168 69.01672 0.994 69.05364 0.996 23 1634 raw 100000
94 3 500 5 0.00707 323.5064 0.986 326.3197 0.984 24 979 raw 100000
116 2 500 0.5 0.00523 70.11393 0.974 70.32411 0.976 20 1260 raw 100000
176 2 50 0.5 0.00368 9.263794 0.88 9.250829 0.82 5 85 filtered 100000
182 1 100 0.5 0.00344 14.105573 0.93 14.093965 0.91 5 50 raw 100000
162 5 100 50 0.00438 86.15792 0.97 85.98157 0.98 3 22 raw 100000
166 1 500 5 0.00408 332.59387 0.97 331.97116 0.982 19 469 raw 100000
183 1 100 1 0.0032 27.01411 0.91 26.83539 0.94 5 56 raw 100000
179 2 50 10 0.00308 41.291702 0.94 41.54469 0.9 3 12 raw 100000
177 3 50 1 0.0035 13.43388 0.86 13.561736 0.92 3 24 raw 100000
181 1 100 0.1 0.00332 2.128282 0.77 2.1284082 0.81 7 297 raw 100000
178 3 50 5 0.00398 35.39198 0.94 35.298737 0.92 2 10 raw 100000
180 2 50 50 0.005 43.175903 1 43.13184 0.94 2 8 raw 100000
182 1 100 0.5 0.00344 20.094814 0.93 20.047888 0.92 6 46 filtered 100000
177 3 50 1 0.0035 17.559618 0.86 17.57242 0.9 3 22 filtered 100000
179 2 50 10 0.00308 48.39383 0.9 48.41603 0.92 3 10 filtered 100000
178 3 50 5 0.00398 42.58947 0.96 42.57256 0.94 3 8 filtered 100000
185 1 100 10 0.00327 82.80631 0.93 83.193504 0.92 5 28 raw 100000
71 4 500 10 0.01108 484.8836 0.982 484.78128 0.986 19 532 filtered 100000
151 5 50 0.1 0.00329 0.8916617 0.68 0.8870441 0.84 8 239 raw 100000
175 2 50 0.1 0.00338 0.89695287 0.64 0.9031511 0.62 7 229 raw 100000
183 1 100 1 0.0032 36.158436 0.91 36.15537 0.94 5 51 filtered 100000
162 5 100 50 0.00438 99.99103 0.95 99.99501 0.95 3 23 filtered 100000
180 2 50 50 0.005 49.870804 1 49.892567 0.9 2 7 filtered 100000
72 4 500 50 0.01106 499.96497 0.994 499.98492 0.988 13 379 filtered 100000
176 3 50 0.5 0.00248 6.7923145 0.76 6.847572 0.76 5 88 raw 100000
119 2 500 10 0.00548 485.0095 0.984 485.00864 0.97 26 473 filtered 100000
95 3 500 10 0.00682 485.05316 0.982 484.99155 0.986 22 466 filtered 100000
47 3 500 10 0.02037 484.4029 0.994 483.4951 0.994 31 1335 filtered 100000
22 5 500 5 0.12951 278.3616 1 284.21875 1 28 935 raw 100000
186 1 100 50 0.00324 86.26097 0.93 86.99308 0.91 5 21 raw 100000
184 1 100 5 0.00312 70.16788 0.94 69.95303 0.91 11 38 raw 100000
158 3 100 0.5 0.00361 20.057526 0.93 20.048197 0.89 9 315 filtered 100000
177 4 50 1 0.00376 13.314125 0.86 13.415705 0.98 3 23 raw 100000
133 4 100 0.1 0.00475 3.3076708 0.92 3.2999194 0.89 9 504 filtered 100000
185 1 100 10 0.00327 96.99876 0.91 97.01921 0.88 5 27 filtered 100000
178 4 50 5 0.00393 35.283283 0.96 35.180817 0.94 2 10 raw 100000
179 3 50 10 0.00336 41.392464 0.94 41.342777 0.88 3 11 raw 100000
176 3 50 0.5 0.00248 9.271993 0.82 9.272092 0.82 5 88 filtered 100000
177 4 50 1 0.00376 17.55666 0.86 17.497284 0.96 3 22 filtered 100000
178 4 50 5 0.00393 42.632584 0.94 42.634907 0.94 3 8 filtered 100000
180 3 50 50 0.00205 43.562504 0.84 43.279823 0.84 2 8 raw 100000
157 4 100 0.1 0.00339 2.1288528 0.77 2.1413343 0.86 7 272 raw 100000
179 3 50 10 0.00336 48.434765 0.94 48.46347 0.84 3 11 filtered 100000
182 2 100 0.5 0.00291 14.145401 0.94 14.100396 0.95 6 49 raw 100000
175 2 50 0.1 0.00338 1.2518377 0.74 1.2473016 0.72 7 224 filtered 100000
186 1 100 50 0.00324 99.99597 0.88 99.99999 0.88 3 21 filtered 100000
181 1 100 0.1 0.00332 3.3152454 0.81 3.3374248 0.84 7 294 filtered 100000
183 2 100 1 0.00367 26.998487 0.91 26.885357 0.92 4 56 raw 100000
151 5 50 0.1 0.00329 1.242865 0.72 1.2444515 0.84 7 244 filtered 100000
184 1 100 5 0.00312 85.59461 0.94 85.58105 0.92 6 32 filtered 100000
20 2 500 0.5 0.1071 63.643536 0.998 65.08854 1 28 5029 raw 100000
177 5 50 1 0.00381 13.37095 0.92 13.253427 0.94 3 23 raw 100000
180 3 50 50 0.00205 49.98515 0.86 49.965824 0.86 2 8 filtered 100000
93 2 500 1 0.00782 181.7207 0.978 181.79358 0.972 29 1425 filtered 100000
178 5 50 5 0.00357 34.965466 0.94 35.340874 0.92 2 10 raw 100000
176 4 50 0.5 0.00333 6.67826 0.86 6.7098923 0.88 5 89 raw 100000
182 2 100 0.5 0.00291 20.109001 0.93 20.114706 0.96 6 47 filtered 100000
177 5 50 1 0.00381 17.540922 0.94 17.512775 0.94 3 27 filtered 100000
185 2 100 10 0.00278 82.357925 0.93 82.61902 0.94 4 29 raw 100000
193 1 10 0.1 0.00374 0.10319883 0.7 0.10276545 0.7 1 4 raw 100000
194 1 10 0.5 0.00642 1.0739733 0.5 1.0822523 0.8 1 7 raw 100000
183 2 100 1 0.00367 36.142216 0.91 36.13252 0.92 5 51 filtered 100000
178 5 50 5 0.00357 42.674236 0.94 42.571346 0.92 3 9 filtered 100000
179 4 50 10 0.00378 41.397175 0.86 41.4901 0.9 3 11 raw 100000
197 1 10 10 0.00639 8.115262 0.9 7.8286686 0.8 1 1 raw 100000
195 1 10 1 0.00496 2.3547664 0.6 2.373986 0.8 2 2 raw 100000
196 1 10 5 0.00218 7.011965 0.6 6.9695945 0.5 2 2 raw 100000
193 1 10 0.1 0.00374 0.09648798 1 0.09943555 0.4 1 4 filtered 100000
194 1 10 0.5 0.00642 1.0454783 0.6 1.0436964 0.8 1 3 filtered 100000
195 1 10 1 0.00496 2.359796 0.7 2.3762984 0.8 1 2 filtered 100000
197 1 10 10 0.00639 8.345784 1 8.332664 0.8 1 1 filtered 100000
196 1 10 5 0.00218 7.3676944 0.6 7.315237 0.6 2 3 filtered 100000
168 1 500 50 0.00404 424.5841 0.974 420.84116 0.974 13 523 raw 100000
164 1 500 0.5 0.00366 70.71734 0.934 70.65666 0.956 24 1311 raw 100000
193 2 10 0.1 0.00102 0.10445571 0.6 0.1037861 0.6 1 6 raw 100000
194 2 10 0.5 0.00494 1.0787282 0.3 1.0726686 1 1 6 raw 100000
193 2 10 0.1 0.00102 0.10075675 0.7 0.09958297 0.4 1 4 filtered 100000
195 2 10 1 0.00136 2.3696215 0.2 2.3511047 0.6 1 4 raw 100000
44 3 500 0.5 0.02191 101.18434 0.992 101.06726 0.994 23 1671 filtered 100000
179 4 50 10 0.00378 48.42258 0.86 48.39755 0.92 3 12 filtered 100000
197 2 10 10 0.00613 8.045731 0.9 8.002605 0.8 4 3 raw 100000
176 4 50 0.5 0.00333 9.256303 0.88 9.276442 0.92 6 89 filtered 100000
198 1 10 50 0.00054 8.402068 0.5 8.446692 0.5 4 4 raw 100000
196 2 10 5 0.0059 7.028472 0.8 6.9314394 0.9 7 5 raw 100000
194 2 10 0.5 0.00494 1.0438886 0.3 1.0456007 0.9 5 2 filtered 100000
195 2 10 1 0.00136 2.3865871 0.2 2.3825858 0.4 1 2 filtered 100000
180 4 50 50 0.00346 43.492207 0.92 42.897717 0.84 4 7 raw 100000
197 2 10 10 0.00613 8.348752 1 8.314527 0.8 1 2 filtered 100000
196 2 10 5 0.0059 7.4553213 0.9 7.3437824 0.9 2 2 filtered 100000
198 1 10 50 0.00054 8.889325 0.7 8.964851 0.6 1 1 filtered 100000
186 2 100 50 0.00287 85.94794 0.94 87.45185 0.94 3 21 raw 100000
185 2 100 10 0.00278 97.01545 0.94 97.02428 0.96 5 28 filtered 100000
120 2 500 50 0.00556 499.9999 0.974 500.0 0.98 15 404 filtered 100000
157 4 100 0.1 0.00339 3.3219416 0.84 3.3154585 0.85 7 281 filtered 100000
193 3 10 0.1 0.00268 0.10347003 0.6 0.1052871 0.4 1 5 raw 100000
141 1 500 1 0.00415 182.35364 0.952 182.28873 0.952 21 1401 filtered 100000
194 3 10 0.5 0.00193 1.0686773 0.3 1.0755525 0.8 2 2 raw 100000
193 3 10 0.1 0.00268 0.100128576 0.8 0.09814234 0.6 1 5 filtered 100000
195 3 10 1 -0.00117 2.3908064 0.2 2.396001 0.4 1 2 raw 100000
197 3 10 10 0.00531 8.093096 0.8 7.999267 1 1 1 raw 100000
198 2 10 50 0.00118 8.341188 0.5 8.391978 0.7 1 1 raw 100000
194 3 10 0.5 0.00193 1.0537251 0.3 1.0432014 0.8 3 2 filtered 100000
195 3 10 1 -0.00117 2.4011402 0.3 2.4108846 0.2 1 2 filtered 100000
196 3 10 5 0.00196 6.999682 0.6 7.06333 0.6 3 4 raw 100000
167 1 500 10 0.0039 402.3088 0.962 403.64728 0.954 28 733 raw 100000
175 3 50 0.1 0.0033 0.9152415 0.52 0.9110284 0.58 6 228 raw 100000
197 3 10 10 0.00531 8.494423 0.8 8.426177 1 1 1 filtered 100000
198 2 10 50 0.00118 8.857051 0.6 8.880035 0.8 1 0 filtered 100000
196 3 10 5 0.00196 7.3929033 0.7 7.367017 0.6 2 1 filtered 100000
70 5 500 5 0.01034 320.6365 1 318.93546 0.99 19 495 raw 100000
180 4 50 50 0.00346 49.899014 0.94 49.948986 0.82 2 7 filtered 100000
158 4 100 0.5 0.00316 14.048131 0.91 14.073994 0.92 9 326 raw 100000
48 5 500 50 0.01829 394.57812 0.996 391.90668 0.996 14 442 raw 100000
193 4 10 0.1 0.00238 0.10576199 0.7 0.104793236 0.8 2 4 raw 100000
193 4 10 0.1 0.00238 0.0997409 0.9 0.09803389 0.7 1 5 filtered 100000
194 4 10 0.5 -0.00011 1.0588151 0.2 1.0508668 0.7 2 3 raw 100000
195 4 10 1 0.00274 2.3406572 0.4 2.3271105 0.6 1 3 raw 100000
182 3 100 0.5 0.00328 14.168415 0.93 14.275804 0.93 5 41 raw 100000
197 4 10 10 0.00408 8.16921 0.5 7.9653754 0.8 1 1 raw 100000
194 4 10 0.5 -0.00011 1.0471505 0.3 1.0491931 0.6 1 2 filtered 100000
198 3 10 50 0.00495 8.376622 0.8 8.241033 0.7 0 1 raw 100000
195 4 10 1 0.00274 2.4030988 0.5 2.3658528 0.7 2 2 filtered 100000
199 1 50 0.1 0.00305 0.9159073 0.6 0.91509295 0.66 5 114 raw 100000
196 4 10 5 0.0002 7.085454 0.6 7.01556 0.5 1 2 raw 100000
197 4 10 10 0.00408 8.417562 1 8.49435 0.8 0 2 filtered 100000
183 3 100 1 0.00386 26.846792 0.92 26.99454 0.99 5 56 raw 100000
198 3 10 50 0.00495 8.75571 0.9 8.729733 0.8 0 1 filtered 100000
179 5 50 10 0.00322 41.121468 0.86 41.695175 0.94 3 12 raw 100000
196 4 10 5 0.0002 7.493857 0.5 7.445215 0.6 1 4 filtered 100000
184 2 100 5 0.00353 70.04456 0.92 69.30891 0.91 6 39 raw 100000
193 5 10 0.1 0.00323 0.10216576 1 0.10110415 0.9 2 4 raw 100000
176 5 50 0.5 0.00318 6.728793 0.84 6.73835 0.94 6 85 raw 100000
193 5 10 0.1 0.00323 0.09684006 0.9 0.09787648 0.6 1 4 filtered 100000
186 2 100 50 0.00287 99.99999 0.94 99.99999 0.92 2 21 filtered 100000
194 5 10 0.5 0.00368 1.0747837 0.4 1.0700511 1 2 3 raw 100000
195 5 10 1 0.00191 2.3273861 0.4 2.3639963 0.5 1 2 raw 100000
197 5 10 10 0.00321 7.9624276 0.8 8.188942 0.7 1 1 raw 100000
195 5 10 1 0.00191 2.3564556 0.5 2.3773952 0.6 0 3 filtered 100000
194 5 10 0.5 0.00368 1.0340487 0.6 1.0342691 0.9 3 4 filtered 100000
198 4 10 50 0.00329 8.340141 0.5 8.316547 0.7 1 0 raw 100000
181 2 100 0.1 0.00404 2.119442 0.81 2.1281183 0.85 7 297 raw 100000
197 5 10 10 0.00321 8.535391 0.8 8.440191 0.8 0 2 filtered 100000
196 5 10 5 0.00394 6.926101 0.8 6.989617 0.8 1 4 raw 100000
198 4 10 50 0.00329 8.748663 0.7 8.744794 0.7 0 1 filtered 100000
179 5 50 10 0.00322 48.45577 0.86 48.371376 0.96 2 11 filtered 100000
196 5 10 5 0.00394 7.3800974 0.7 7.212565 0.9 1 4 filtered 100000
200 1 50 0.5 0.00356 6.6704674 0.84 6.701771 0.9 4 13 raw 100000
182 3 100 0.5 0.00328 20.109457 0.92 20.081915 0.94 7 43 filtered 100000
201 1 50 1 0.00293 13.341997 0.88 13.387977 0.82 3 15 raw 100000
133 5 100 0.1 0.00461 2.1323702 0.79 2.1116655 0.82 10 514 raw 100000
180 5 50 50 0.00329 43.54419 0.9 42.523483 0.9 2 7 raw 100000
198 5 10 50 0.0012 8.333588 0.4 8.3708935 0.5 1 1 raw 100000
183 3 100 1 0.00386 36.120186 0.91 36.120663 0.97 4 53 filtered 100000
199 1 50 0.1 0.00305 1.2542055 0.62 1.2446896 0.74 5 117 filtered 100000
143 1 500 10 0.00523 485.04456 0.958 485.0016 0.956 32 1305 filtered 100000
185 3 100 10 0.00295 83.27468 0.93 82.901276 0.93 4 29 raw 100000
198 5 10 50 0.0012 8.747422 0.7 8.922051 0.4 0 1 filtered 100000
176 5 50 0.5 0.00318 9.256049 0.88 9.271675 0.98 4 87 filtered 100000
166 1 500 5 0.00408 428.15332 0.958 428.20175 0.974 19 439 filtered 100000
200 1 50 0.5 0.00356 9.236558 0.9 9.269574 0.94 4 13 filtered 100000
202 1 50 5 0.00281 35.52875 0.94 35.403194 0.82 3 10 raw 100000
175 3 50 0.1 0.0033 1.2517035 0.64 1.2470547 0.78 9 227 filtered 100000
201 1 50 1 0.00293 17.58352 0.84 17.570204 0.84 3 14 filtered 100000
21 3 500 1 0.12473 113.03646 0.996 111.92292 0.994 38 2785 raw 100000
184 2 100 5 0.00353 85.57875 0.91 85.61896 0.89 6 33 filtered 100000
180 5 50 50 0.00329 49.886124 0.94 49.958416 0.88 2 8 filtered 100000
202 1 50 5 0.00281 42.706146 0.88 42.690777 0.84 3 9 filtered 100000
203 1 50 10 0.003 41.403816 0.84 41.326942 0.88 2 8 raw 100000
204 1 50 50 0.00293 43.607544 0.86 42.96652 0.94 2 6 raw 100000
185 3 100 10 0.00295 97.01264 0.92 97.00682 0.92 5 27 filtered 100000
200 2 50 0.5 0.00349 6.700845 0.76 6.756168 0.92 4 13 raw 100000
186 3 100 50 0.00352 85.86549 0.96 85.74319 0.94 2 21 raw 100000
157 5 100 0.1 0.00464 2.1351392 0.82 2.1413717 0.85 7 283 raw 100000
